zip_code,brand,product_name,price,sale_price,snap_eligible
94110,"Natural Nectar","Natural Nectar Hazelnut Cocoa Crème Biscuits 6.35 oz – Sandwich Biscuits Filled with Smooth Hazelnut Cocoa Cream; Snack Cookies for Coffee Breaks & Dessert",$6.49,None,True
94110,"Natierra","Natierra Himalania Himalayan Coarse Pink Salt in Glass Jar | Unrefined & Non-GMO | 9 Ounce",$9.99,None,True
94110,"Reese","Reese London Pub, Malt Vinegar, 12.7 oz",0.00,None,False
94110,"Simply Organic","Simply Organic Ground Black Pepper, 2.31-Ounce Jar, Medium Ground Pepper, Certified Organic, Kosher, Potent Pepper Taste",$7.29,None,True
94110,"Sunfood Superfoods","Sunfoods Golden Milk Super Blend - Superfood Golden Milk, Turmeric Powder, Superfood with Turmeric and Ginger, Black Pepper, Cinnamon & Cardamom, Turmeric Latte Powder, Vegan, USDA Organic - 6 oz",$15.99,None,True
94110,"ORGANIC INDIA","ORGANIC INDIA Amla Capsules Organic - Indian Gooseberry Herbal Vitamin Supplement, Amla Supplement, Immune Support, Vegan, Gluten-Free, Ayurvedic, Antioxidant, Non-GMO - 60 Capsules",0.00,None,False
94110,"Cucina & Amore","CUCINA & AMORE Sun Dried Tomato Bruschetta, 7.9 OZ",0.00,None,False
94110,"Whole Foods Market","Cookie Almond Crispy 12 Count, 10 Ounce",$5.99,None,True
94110,"Natierra","Natierra Himalania Himalayan Coarse Pink Salt in Glass Jar | Unrefined & Non-GMO | 9 Ounce",$9.99,None,True
94110,"Jacobs Farm","JACOBS FARM Organic Lemongrass, 2 OZ",$2.69,None,True
94110,"Natierra","NATIERRA Himalayan Pink Salt, Fine Grain Salt Shaker Bottle, Unrefined & Non-GMO, 13 Ounce",$9.99,None,True
94110,"365 by Whole Foods Market","Organic Black Peppercorns, 1.87 Ounce",$3.99,None,True
94110,"Herb Pharm","Herb Pharm Certified Organic Holy Basil (Tulsi) Extract for Energy and Vitality, 1 Ounce (DBAS01)",$17.49,None,False
94110,"Frontier Co-op","Frontier Co-op Ground Red Cayenne Chili Pepper 15,000 Hu, 1.2 Ounce Bottle, Turn Up The Heat in Your Ethnic Recipes, Kosher",$5.79,None,True
94110,"Natierra","NATIERRA Himalayan Pink Salt, Fine Grain Salt Shaker Bottle, Unrefined & Non-GMO, 13 Ounce",$9.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Grapefruit Sparkling Water, 12 Fl Oz",$5.29,None,True
94110,"Whole Foods Market","Organic Garam Masala Spice Blend, 1.9 Ounce",$4.79,None,True
94110,"Rustic Bakery","Biscuits Savory Black And White Sesame, 4 Ounce",$6.99,None,True
94110,"Simply Organic","Simply Organic Whole Fennel Seed, 1,90 oz, Mild Sweet Flavor, Aromatic, Reminiscent of Licorice, Kosher",$7.29,None,True
94110,"Whole Foods Market","Organic Garam Masala Spice Blend, 1.9 Ounce",$4.79,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Pizza, Thin Crust Four Cheese, 12.5 Ounce",$4.99,None,True
94110,"Simply Organic","Simply Organic Ground Coriander Seed, 2.29-Ounce, Rich, Warm Earthy Yet Fruity Flavor, Bright Aroma, Slight Citrus Undertones",$7.29,None,True
94110,"365 by Whole Foods Market","Organic Cinnamon Sticks, 1.02 Ounce",$3.99,None,True
94110,"Bisousweet Confections","Bisousweet Confections Cranberry Orange Biscotti 8 Count, 11.8 OZ",0.00,None,False
94110,"Simply Organic","Simply Organic Ground Ginger Root, 1.64 Ounce, Non ETO, Non Irradiated, Non GMO, Complements Both Sweet & Savory Dishes",$7.29,None,True
94110,"Simply Organic","SIMPLY ORGANIC Organic Whole Sesame Seeds, 2.8 OZ",$5.99,None,True
94110,"Kitsch","Kitsch Scrunchies for Women - No Crease Hair Ties for Girls | Scrunchies For All Hair Types and Textures, Perfect for Day or Night | Ideal Gifts for Women - Moss Green, 5 Pcs",$10.99,None,False
94110,"Whole Foods Market","WHOLE FOODS MARKET Brown Butter Chocolate Chunk Mini Cookie 18 Count",$7.49,None,True
94110,"365 by Whole Foods Market","Organic Baby Spinach, 5 oz",$2.99,None,True
94110,"Whole Foods Market","Pizza Pesto Burrata, 13.5 Ounce",$7.99,None,True
94110,"Whole Foods Market","Organic Spiced Chai Black Tea, 20 Count",$3.79,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Original Single Serve Hummus, 12 Ounce, 6 Count",$4.29,None,True
94110,"ChocZero","ChocZero Dark Chocolate with Almonds Sea Salt Keto Bark, 6 Ounce (Pack of 1)",$8.59,None,True
94110,"CAVA","CAVA Lemon Herb Tahini Sauce, 9 OZ",$5.99,$4.79,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Tomato Basil Pasta Sauce, 25 Ounce",$3.69,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Grapefruit Sparkling Water, 12 Fl Oz",$5.29,None,True
94110,"Whole Foods Market","Whole Foods Market, Lemon Sparkling Mineral Water, 16.9 Fl Oz, 6 Count",$6.79,None,True
94110,"Kettle Brand","Kettle Brand Sea Salt Kettle Potato Chips, Gluten-Free, Non-GMO, 7.5 oz Bag",$5.49,$4.27,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Raw Cashews, 16 Ounce",$10.49,None,True
94110,"365 by Whole Foods Market","White Cheddar Cheese Curls, 7 Ounce",$2.99,None,True
94110,"WHOLE FOODS MARKET KITCHENS","Whole Foods Market Kitchens, Mini Vegan Vanilla Cupcakes 12pk, 12.5 oz",$7.99,None,True
94110,"Alec's","Alec's Triple Chocolate Blackout Cookie Organic Ice Cream",$8.99,None,True
94110,"Sunfood Superfoods","Sunfoods Golden Milk Super Blend - Superfood Golden Milk, Turmeric Powder, Superfood with Turmeric and Ginger, Black Pepper, Cinnamon & Cardamom, Turmeric Latte Powder, Vegan, USDA Organic - 6 oz",$15.99,None,True
94110,"Earthbound Farm","Earthbound Farm Organic Vegetable Tray With Ranch Dip, 36 Oz",$12.99,$11.10,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Cookies Ginger Snap, 10 Ounce",$2.69,None,True
94110,"Wonderful Pistachios","Wonderful Pistachios No Shells, Honey Roasted Nuts, 5.5 Ounce Resealable Bag, Protein Snacks, Gluten Free, Healthy Sweet Snacks",$8.99,None,True
94110,"Chosen Foods","Chosen Foods 100% Avocado Oil-Based Classic Mayonnaise, Gluten & Dairy Free, Low-Carb, Keto Diet Friendly, Mayo for Sandwiches, Dressings and Sauces, Made with Cage Free Eggs (12 fl oz)",$9.49,None,True
94110,"365 by Whole Foods Market","Organic Hot Cocoa Mix, 10 Ounce",$4.69,None,True
94110,"Coop's","Coop's Original Hot Fudge: Gourmet, All Natural, Handcrafted, Gluten Free, Non-GMO, Chocolate Ice Cream Toppings, Sundae, Desserts, 10 Ounce",$9.19,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"Whole Foods Market","Cupcake Assorted, 12 Ounce",$11.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"Fresh Produce","Watermelon Quarter",None,None,False
94110,"Seafood","Teriyaki Atlantic Salmon",None,None,False
94110,"Domaine Laurent Chardigny","Domaine Laurent Chardigny Bourgogne Pinot Noir, 750 Ml",$22.99,$19.54,False
94110,"Seafood (Suppliers May Vary)","Organic Atlantic Salmon FIllet",None,None,False
94110,"Grady's Cold Brew","Cold Brew Concentrate French Vanilla, 32 Fl Oz",$12.99,None,True
94110,"365 by Whole Foods Market","Organic Tomato Paste, 6 Ounce",$1.29,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Organic Diced Tomatoes, 14.5 Ounce",$1.89,$1.37,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"Wholly Wholesome","Pie Shell Gluten Free 9 Inch 2 Count, 14.9 Ounce",$9.09,None,True
94110,"Primal Kitchen","Primal Kitchen Green Goddess Salad Dressing & Marinade made with Avocado Oil, Whole30 Approved, Paleo Friendly, and Keto Certified, 8 Fluid Ounces",0.00,None,False
94110,"barkTHINS","Barkthins, Snacking Chocolate Dark Almond, 10 Ounce",$11.99,$10.32,True
94110,"365 by Whole Foods Market","Organic Cocktail Sauce, 10 Fl Oz",$3.29,None,True
94110,"HEINZ","Heinz Organic Tomato Ketchup, 32 oz Bottle",$7.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Low Sodium Chicken Broth, 32 Fl Oz",$2.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Low Sodium Chicken Broth, 32 Fl Oz",$2.99,None,True
94110,"Whole Foods Market","Whole Foods Market Wfm Organic Orange Peel Chocolate Truffles, 7 Oz",0.00,None,False
94110,"Yasso","Yasso Frozen Greek Yogurt Bars Sea Salt Caramel Chocolate Crunch Bars 4 Count for a ridiculously creamy frozen snack made with the goodness of greek yogurt 2.65fl oz",$7.19,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"Meat (Suppliers May Vary)","Mild Italian Pork Sausage",None,None,False
94110,"The Sticky Toffee Pudding Co","THE STICKY TOFFEE PUDDING CO Molten Chocolate Fudge Cake, 16 OZ",$11.99,None,True
94110,"365 by Whole Foods Market","Organic Mixed Vegetables No Salt Added, 16 oz, (Frozen)",$2.69,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"Natierra","Natierra Himalania Himalayan Coarse Pink Salt in Glass Jar | Unrefined & Non-GMO | 9 Ounce",$9.99,None,True
94110,"365 by Whole Foods Market","Organic Dry Roasted & Salted Cashews, 10 Ounce",$9.79,None,True
94110,"The Sticky Toffee Pudding Co","THE STICKY TOFFEE PUDDING CO Molten Chocolate Fudge Cake, 16 OZ",$11.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Dijon Mustard, 8 Ounce",$2.49,None,True
94110,"Spence & Co.","Spence, Traditional Scottish Style Smoked Salmon, 4 Ounce",$11.99,None,True
94110,"Simply","Simply Mini Lemonade 4Pk, 32 Fz",0.00,None,False
94110,"365 by Whole Foods Market","Raisin Bran Cereal, Vegan, Low-Fat, 15 Ounce",$2.69,None,True
94110,"Whole Foods Market","Brownie Caramel Salted 4 Pack, 10 Ounce",$7.99,None,True
94110,"WHOLE FOODS MARKET KITCHENS","Whole Foods Market Kitchens, Pumpkin Pie, 28 oz",0.00,None,False
94110,"365 by Whole Foods Market","Organic Poppy Seed, 2.05 Ounce",$3.99,None,True
94110,"Michel Et Augustin","Michel et Augustin Chocolate Cookie Squares, Valentine’s Chocolate Gift Box, Dark Chocolate & Sea Salt French Shortbread Cookies, Valentine’s Candy Bulk, Individually Wrapped, 30-Pack",$16.00,$14.43,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Cheddar Mild Reduced Fat Sliced, 8 Ounce",$3.49,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market Sharp Cheddar Cheese Shreds, 8 OZ",$3.19,None,True
94110,"Neal’s Yard Dairy","Neal's Yard Dairy, WFM Colston Basset Stilton",None,None,False
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Strawberry Applesauce Pouches, Unsweetened, 3.2 Ounce (Pack of 4)",$2.89,None,True
94110,"365 by Whole Foods Market","Skipjack Tuna in Water No Salt Added, 30 Ounce, 6 Pack",$12.99,None,True
94110,"365 by Whole Foods Market","Organic Kosher Dill Pickle Spears, 24 Fl Oz",0.00,None,False
94110,"Nature's Path","Nature's Path Organic Frosted Berry Strawberry Toaster Pastries, 11 oz (Pack of 1), Non-GMO",$5.89,None,True
94110,"Whole Foods Market","Large Chicken Pot Pie, 26 Ounce",$17.99,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Organic Mini Pretzel Sticks, 8 Oz",$1.99,None,True
94110,"Wholesome","Wholesome Sweeteners Organic Light Corn Syrup, 11.2 oz",$7.29,None,True
94110,"Forager Project","Organic Strawberry Kefir Style Drink, 8 Ounce",0.00,None,False
94110,"365 by Whole Foods Market","Organic Tart Cherry Juice, No Sugar Added, 32 Fl Oz",$6.49,None,True
94110,"La Tourangelle","La Tourangelle, Organic Extra Virgin Olive Oil, Cold-Pressed High Antioxidant Picual Olives From Spain, 25.4 Fl Oz",$27.99,None,True
94110,"APPLE & EVE","Apple & Eve 100% Juice Cranberry Raspberry, 64 oz",0.00,None,False
94110,"R.W. Knudsen","R.W. Knudsen Family Organic Cranberry Pomegranate Juice Blend, 32 Ounces",$5.49,None,True
94110,"MOMOFUKU","Momofuku Chili Crunch by David Chang, (5.5 Ounces), Chili Oil with Crunchy Garlic and Shallots, Spicy Chili Crisp",0.00,None,False
94110,"THATS IT","THATS IT Strawberry & Banana Mini Fruit Bars, 7 OZ",$8.99,None,True
94110,"Mt. Olive","MOUNT OLIVE Organic Bread & Butter Chips, 16 FZ",$5.29,None,True
94110,"365 by Whole Foods Market","Organic Baby Dill Pickles, 16 Fl Oz",$4.79,None,True
94110,"365 by Whole Foods Market","Cracker Pita Parmesan & Garlic, 5 Ounce",$3.49,None,True
94110,"Earthbound Farm","EARTHBOUND FARM Organic Shredded Romaine Lettuce, 9 OZ",$2.99,None,True
94110,"Outer Aisle","OUTER AISLE GOURMET Original Cauliflower Sandwich Thins, 6.75 OZ",$7.39,None,True
94110,"Bakery","BAKERY Brown Butter Chocolate Chunk Cookie 4 Count",$7.49,None,True
94110,"CAULIPOWER","CAULIPOWER Cauliflower Pizza Crusts, 11 Oz (Pack of 2)",0.00,None,False
94110,"Primal Kitchen","Primal Kitchen Ranch Salad Dressing & Marinade made with Avocado Oil, Whole30 Approved, Paleo Friendly, and Keto Certified, 8 Fluid Ounces",$8.29,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Raw Apple Cider Vinegar, 16 Fl Oz",$3.99,None,True
94110,"Nuts 'N More","Nuts ‘N More Cookie Butter Peanut Butter Spread - High Protein, Low Carb, Low Sugar, Gluten Free, Non-GMO, All-Natural Nut Butter Snack (15oz Jar)",0.00,None,False
94110,"Whole Foods Market","Whole Foods Market, Cookie Chocolate Chip Mini 18 Count, 12 Ounce",$6.99,None,True
94110,"Bisousweet Confections","Bisousweet Confections Cranberry Orange Biscotti 8 Count, 11.8 OZ",0.00,None,False
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"Natierra","Natierra Himalania Himalayan Fine Pink Salt Shaker | Unrefined & Non-GMO | 6 Ounce",$4.99,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"Mike's Mighty Good","MIKES MIGHTY GOOD Organic Tonkotsu Ramen Cup, pork, 1.7 Oz",$2.69,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Organic Roasted Seaweed, Sea Salt, 6 Pack, 1.06 Ounce",0.00,None,False
94110,"DANG","Dang Toasted Coconut Chips | Original | 1 Pack | Vegan, Gluten Free, Non GMO, Healthy Snacks Made with Whole Foods | 3.17 Oz Resealable Bag (DANG02)",$5.49,$4.57,True
94110,"Wonderful Pistachios","Wonderful Pistachio Roasted & Salted Shelled Pistachios, 6 OZ",$8.99,None,True
94110,"Daisy Brand","Daisy Brand French Onion Dip 16 Oz",$4.29,None,True
94110,"365 by Whole Foods Market","Organic Grape-Cranberry Juice Blend, 64 Fl Oz",$5.49,None,True
94110,"R.W. Knudsen","R.W. Knudsen Family Organic Cranberry Pomegranate Juice Blend, 32 Ounces",$5.49,None,True
94110,"365 by Whole Foods Market","Ripe Large Pitted Olives, 6 Ounce",$2.49,None,True
94110,"365 by Whole Foods Market","Ripe Sliced Olives, 2.25 Ounce",$1.99,None,True
94110,"365 by Whole Foods Market","Ripe Sliced Olives, 2.25 Ounce",$1.99,None,True
94110,"365 by Whole Foods Market","Ripe Medium Pitted Olives, 6 Ounce",$2.49,None,True
94110,"Josh Cellars","Josh Cellars Cabernet Sauvignon, California Red Wine, 750 mL Bottle",$13.99,None,False
94110,"Fresh Produce","Cantaloupe Chunks Small",0.00,None,False
94110,"365 by Whole Foods Market","Organic Chili Beans, 15 Ounce",$1.39,None,True
94110,"gardein","Gardein Plant-based Chili No Beans, Vegan, 15 oz",$4.19,None,True
94110,"AISSA SWEET","Aissa Sweet Classic Walnut Baklava, 7.54 Oz",$6.79,None,True
94110,"HEAVEN & EARTH","Heaven & Earth, Bite Almond Butter Coconut Hazelnut, 5.25 Ounce",$5.99,None,True
94110,"HEAVEN & EARTH","Heaven & Earth, Bite Almond Butter Coconut Date, 5.25 Ounce",$5.99,None,False
94110,"Chia Smash","Smash Foods Peanut Butter & Concord Grape Jam Superfood Bites, 1.8 OZ",$2.99,$2.50,True
94110,"HEAVEN & EARTH","Heaven & Earth, Bite Almond Butter Coconut Hazelnut, 5.25 Ounce",$5.99,None,True
94110,"Chia Smash","Smash Foods Peanut Butter & Concord Grape Jam Superfood Bites, 1.8 OZ",$2.99,$2.50,True
94110,"Natural Nectar","Natural Nectar Petit Biscuit Dark Chocolate 5.29 oz – Crisp European-Style Biscuits with Rich Dark Chocolate; Snack Cookies for Coffee, Tea & Dessert Treats",$5.79,None,True
94110,"SO DELICIOUS","So Delicious Dairy Free Coconut Milk Yogurt Alternative, Unsweetened, Vanilla, Vegan, Gluten Free, Non-GMO, Creamy Plant Based Yogurt Alternative, 24 oz Container",$6.29,None,True
94110,"Walkers","OfficeSnax OFX01020 Walkers Gluten-Free Shortbread Rounds, Brown",0.00,None,False
94110,"Simply Organic","Simply Organic White Onion Powder, 3-Ounce Jar, Organic US Grown Onions, Real Onion Taste Without The Tears, Kosher, Non GMO",$5.99,None,True
94110,"Simply Organic","Simply Organic Crushed Red Pepper, Certified Organic | 1.59 oz | Capsicum annuum L.",$7.29,None,True
94110,"365 by Whole Foods Market","Organic Nutmeg Ground, 1.87 Ounce",$3.99,None,True
94110,"365 by Whole Foods Market","Organic Mustard Seed Ground, 1.69 oz",$3.99,None,True
94110,"365 by Whole Foods Market","Organic Bay Leaves, 0.15 Ounce",$3.99,None,True
94110,"365 by Whole Foods Market","Organic Turmeric, 1.41 oz",$3.99,None,True
94110,"365 by Whole Foods Market","Organic Dried Mango, 8 Ounce",$7.99,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"Simply Organic","Simply Organic Whole Fennel Seed, 1,90 oz, Mild Sweet Flavor, Aromatic, Reminiscent of Licorice, Kosher",$7.29,None,True
94110,"Natierra","NATIERRA Himalayan Pink Salt, Fine Grain Salt Shaker Bottle, Unrefined & Non-GMO, 13 Ounce",$9.99,None,True
94110,"PUR Gum","PUR Gum | Aspartame Free Chewing Gum | 100% Xylitol | Natural Peppermint Flavored Gum, 55 Pieces (Pack of 1)",$4.88,None,True
94110,"Hero","NECTAR MANGO",$10.29,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Bite Sized Wheat Squares Cereal, 14 Ounce",$2.99,None,True
94110,"Waterloo Sparkling Water","Waterloo Sparkling Water, Cherry Limeade Naturally Flavored, 12 Fl Oz Cans (Pack of 12) – Zero Calories and Zero Sugar or Sweeteners",$7.49,None,True
94110,"Bob's Red Mill","Bob's Red Mill Wheat Bran, 8oz (Pack of 1) - Non GMO, Vegan, Kosher",$2.19,None,True
94110,"Firehook","Firehook Garlic Thyme Crackers – Artisan Baked, Craveably Crunchy, Baked with Mediterranean Garlic & Thyme – Organic, Non-GMO, Kosher– 8 oz Box",$8.99,None,True
94110,"Fresh Produce","Organic Garlic",None,None,False
94110,"Mitica","MITICA Fennel Taralli, 8.8 OZ",$4.49,None,True
94110,"Kettle Brand","Kettle Brand Potato Chips, Backyard Barbeque Kettle Chips, Party Size, 13 Oz",$6.69,None,True
94110,"Nixie","Nixie Sparkling Water, Water Sparkling Strawberry Hibiscus Organic, 12 Fl Oz, 8 Pack",0.00,None,False
94110,"Waterloo Sparkling Water","Waterloo Sparkling Water, Peach Naturally Flavored, 12 Fl Oz Cans (Pack of 12) – Zero Calories and Zero Sugar or Sweeteners",$7.49,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Granola Fruit And Nut, 17 Ounce",$5.29,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Granola Fruit And Nut, 17 Ounce",$5.29,None,True
94110,"Morton & Bassett","Morton & Bassett 100% Organic Oregano | Bold, Herbaceous Flavor for Italian, Greek & Mexican Cuisine | Gluten Free, Salt Free, Non-GMO | 0.6 oz Jar",$9.99,None,True
94110,"365 by Whole Foods Market","Two-Bite Vanilla Cupcakes, 10.5 oz, Frozen",$5.99,None,True
94110,"Nelly's Organics","Nellys Organics Organic Dark Chocolate Peanut Butter Quinoa Bar, 1.6 Oz",$2.79,None,True
94110,"Chocolove","Chocolove Almonds and Sea Salt in Dark Chocolate, 3.2 oz",$4.59,$4.10,True
94110,"PUR Gum","PUR Jumbo Gum | Aspartame Free Chewing Gum | 100% Xylitol | Natural Bubblegum, Grape, Watermelon Flavor, 20 Pieces (Pack of 1)",$4.99,$4.66,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic White Distilled Vinegar, 64 Fl Oz",$3.79,None,True
94110,"MOMOFUKU","Momofuku Sweet & Savory Korean BBQ Sauce with Soy Sauce, Fresh Ginger, & Pear for Stir Fry, Barbecue, and Marinade; Galbi Style with Smoky, Savory-Sweet Flavor",$9.99,$7.77,True
94110,"La Croix","La Croix Sparkling Water, Tangerine, 12 Fl Oz (pack of 12)",$6.99,None,True
94110,"Sanzo","Sanzo Flavored Sparkling Water - Paradise Punch (Passion Fruit, Mandarin, Guava) Seltzer - Low Calorie Low Sugar - Fizzy Craft Asian Drinks, Vegan Gluten Free Carbonated Flavored Water - 12oz, 6 Pack",0.00,None,False
94110,"Whole Foods Market","Whole Foods Market, Organic Italian Lime Sparkling Mineral Water 6 Pack, 16.9 Fl Oz",$6.79,None,True
94110,"365 by Whole Foods Market","Rippled Sea Salt Potato Chips, 1.5 Ounce",$1.19,None,True
94110,"Kettle Brand","Kettle Brand Potato Chips, Krinkle Cut, Dill Pickle Kettle Chips, 7.5 Oz",$5.49,None,True
94110,"365 by Whole Foods Market","Organic Boneless Skinless Chicken Breast",None,None,False
94110,"365 by Whole Foods Market","Organic Great Northern Beans, 15.5 Ounce",$1.39,None,True
94110,"Wellshire Farms","Wellshire Farms Virginia Ham",None,None,False
94110,"Wellshire Farms","Wellshire Farms Corned Beef",None,None,False
94110,"Seggiano","Garlic Minced Italian Organic, 5.29 Ounce",$8.39,None,True
94110,"HEINZ","Heinz Organic Tomato Ketchup, 32 oz Bottle",$7.99,None,True
94110,"St. Dalfour","St. Dalfour Black Cherry Fruit Spread - 10oz - 100% from Fruit, No Artificial Ingredients, Non-GMO, No Cane Sugars, All Natural, Made in France",$5.39,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Old-Fashioned Rolled Oats, 42 Ounce",$6.49,None,True
94110,"PUR Gum","PUR Gum | Aspartame Free Chewing Gum | 100% Xylitol | Natural Peppermint Flavored Gum, 55 Pieces (Pack of 1)",$4.88,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Old Fashioned Rolled Oats, 18 Ounce",$4.49,None,True
94110,"365 by Whole Foods Market","Organic Haricots Verts, 16 Ounce, (Frozen)",$2.69,None,True
94110,"KINDER'S","Kinders Organic Grilled Chicken Seasoning, 3 Oz",$5.99,None,True
94110,"Bob's Red Mill","Bob's Red Mill Gluten Free Cornbread Mix, 20oz (Pack of 1) - Gluten Free, Kosher, Package makes one 9”x9” Pan or 12 Muffins - Moist, Light Texture",$4.29,None,True
94110,"Whole Foods Market","Potato Garlic Parsley Chef's Case",None,None,False
94110,"365 by Whole Foods Market","Butter Shortbread, 8 oz",0.00,None,False
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Mussels In Garlic Butter Sauce, Farm Raised, 16 Ounce",$4.29,None,True
94110,"365 by Whole Foods Market","Sea Salt with Built-in Grinder, 3.5 Ounce",$2.99,None,True
94110,"365 by Whole Foods Market","Himalayan Pink Salt Grinder, 3.38 Ounce",$3.69,None,True
94110,"365 by Whole Foods Market","Black Peppercorn Grinder, 1.55 Ounce",$4.29,None,True
94110,"Fresh Produce","Pineapple Chunks Medium",None,None,False
94110,"LA FAMIGLIA DEL GROSSO","La Famiglia Delgrosso Sauce Sloppy Joe Joes, 14 oz",$3.99,None,True
94110,"Simply Organic","Simply Organic Garlic Salt Certified Organic, 4.7-Ounce Container",0.00,None,False
94110,"Rao's","Rao's Homemade Vegetable Minestrone Soup, 16oz, Real Vegetables, Traditional Italian Heat and Serve Soup",$5.79,None,True
94110,"365 by Whole Foods Market","Organic Boneless Skinless Chicken Breast",None,None,False
94110,"WHOLE FOODS MARKET KITCHENS","Whole Foods Market Kitchens, Uncured Pepperoni Deli Pizza 16in, 43.3 oz",$11.99,None,True
94110,"MELANIES MEDLEYS","MELANIES MEDLEYS Cheese Spread, Garden Vegetable Cream, 7.5 oz",$5.99,None,True
94110,"Better Than Bouillon","Better Than Bouillon Organic Roasted Beef Base, Made with Seasoned Roasted Beef, USDA Organic, Blendable Base for Added Flavor, 38 Servings Per Jar, 8 OZ (Single)",$9.99,None,True
94110,"Aurora Products","Aurora Products Raw Whole Brazil Nuts, 6.75 Oz",$9.99,None,True
94110,"Aurora Products","Aurora Products Raw Whole Brazil Nuts, 6.75 Oz",$9.99,None,True
94110,"Navitas Organics","Navitas Organics Cacao Powder - Cocoa Powder Substitute 1:1, For Hot Chocolate, Baking & More - Regenerative Organic Certified, Non GMO, Fairtrade, Gluten Free, Non-alkalized (8oz. Bag, 38 Servings)",$12.79,None,True
94110,"365 by Whole Foods Market","Organic Shredded Coconut, 8 Ounce",$3.69,None,True
94110,"Chosen Foods","Chosen Foods Avocado Oil-Based Ranch Salad Dressing and Marinade, Keto Diet Friendly, Gluten & Dairy Free, Low-Carb Sauce (8 oz)",0.00,None,False
94110,"Sabra","Sabra Roasted Pine Nut Hummus, 10 Oz",$4.79,None,True
94110,"365 by Whole Foods Market","Elbows, 16 oz",$1.19,None,True
94110,"365 by Whole Foods Market","Organic Wide Egg Noodles, 16 Ounce",$2.79,None,True
94110,"Grillo's","Grillo's Pickles Classic Dill Pickle Chips, 16oz",$5.89,None,True
